GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
2131,469.84,1170.04,1506.99,132.51,78.35,-73.57,-1016.55,-9375.53,502.84,7855.99,-1737.43,67.62,1250.91,-1669.81,-418.89
2141,484.73,1189.48,1492.72,135.81,67.36,-61.41,-1001.69,-9330.08,488.59,7823.89,-1756.23,67.5,1289.41,-1688.73,-399.32
2151,490.5,1195.56,1491.7,129.47,82.08,-61.15,-997.01,-9312.87,495.41,7824.47,-1775.59,68.41,1338.15,-1707.18,-369.03
2161,496.61,1175.92,1476.39,137.18,76.15,-55.83,-1001.68,-9267.15,503.48,7817.64,-1811.98,68.14,1358.72,-1743.83,-385.12
2171,507.94,1183.87,1487.45,136.52,85.9,-59.14,-1036.69,-9290.76,501.48,7843.04,-1805.57,69.06,1359.6,-1736.51,-376.92
2181,493.81,1184.02,1488.31,137.36,79.86,-71.01,-1007.02,-9199.99,480.51,7770.28,-1832.69,68.37,1356.12,-1764.32,-408.19
2191,506.18,1230.85,1505.39,125.44,79.37,-70.58,-1010.84,-9257.22,486.99,7807.25,-1820.43,69.05,1402.82,-1751.38,-348.56
2201,493.14,1167.11,1511.77,128.75,79.24,-70.95,-1003.36,-9264.75,496.11,7839.62,-1817.4,68.8,1376.7,-1748.6,-371.9
2211,525.6,1142.06,1495.33,121.85,85.04,-64.95,-1020.89,-9311.85,489.71,7856.18,-1819.2,68.32,1318.07,-1750.88,-432.81
2221,498.93,1185.6,1497.86,126.27,75.18,-60.37,-997.18,-9248.51,520.45,7802.18,-1825.21,68.1,1400.4,-1757.11,-356.7
2231,495.55,1178.87,1493.29,130.39,69.3,-63.87,-1012.38,-9272.04,498.37,7805.3,-1790.26,68.88,1322.77,-1721.38,-398.6
2241,515.24,1169.63,1493.25,133.36,79.2,-71.54,-1003.34,-9333.81,485.95,7827.72,-1758.75,68.83,1295.66,-1689.92,-394.26
2251,516.7,1158.97,1492.32,132.34,72.96,-64.74,-1001.65,-9397.61,497.69,7901.81,-1744.15,69.63,1308.79,-1674.51,-365.72
2261,518.76,1193.47,1479.99,134.59,74.27,-46.46,-1013.68,-9335.4,485.9,7828.12,-1768.09,67.53,1319.57,-1700.56,-380.99
2271,514.75,1171.1,1526.96,134.52,81.71,-74.79,-1009.27,-9339.35,475.95,7788.1,-1733.21,67.33,1269.66,-1665.88,-396.22
2281,484.95,1161.85,1480.81,134.84,79.51,-69.1,-1015.92,-9379.04,506.48,7882.5,-1740.79,67.7,1266.89,-1673.1,-406.2
2291,510.61,1172.29,1494.19,129.53,79.62,-80.05,-1007.6,-9358.51,489.97,7825.75,-1740.85,67.39,1255.79,-1673.45,-417.66
2301,490.02,1134.9,1500.71,134.17,67.52,-71.82,-1034.07,-9334.41,511.72,7890.64,-1777.15,67.41,1289.37,-1709.74,-420.37
2311,518.95,1152.43,1503.97,136.4,77.21,-77.24,-987.05,-9303.51,503.43,7862.64,-1809.27,69.38,1387.21,-1739.89,-352.68
2321,512.38,1162.66,1512.31,138.92,67.77,-61.3,-1005.33,-9324.52,498.27,7837.76,-1774.27,68.51,1338.91,-1705.76,-366.86
2331,546.15,1161.58,1487.45,134.02,74.01,-58.33,-1001.82,-9282.19,499.35,7819.7,-1821.56,67.82,1379.92,-1753.75,-373.82
2341,494.35,1168.4,1519.13,137.08,79.34,-68.78,-1031.65,-9339.24,498.1,7815.69,-1751.25,67.94,1272.42,-1683.31,-410.89
2351,512.15,1177.23,1502.58,138.3,78.83,-73.06,-1009.87,-9360.56,487.24,7856.29,-1769.81,67.97,1309.14,-1701.84,-392.7
